sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
143,4291,,1756486188337522,1756486188337636,1756486188394123,1756486188666366,1756486188320997,1756486188732247,114,272243,138893,411250,272226,58329,16,1920,1080,yolov5n,offload
144,4321,,1756486189339139,1756486189339252,1756486189398772,1756486189646009,1756486189322465,1756486189653926,113,247237,84111,331461,247224,57811,10,1920,1080,yolov5n,offload
145,4351,,1756486190340718,1756486190340830,1756486190395619,1756486190674073,1756486190324280,1756486190678700,112,278454,75854,354420,278441,57984,11,1920,1080,yolov5n,offload
146,4381,,1756486191342389,1756486191342506,1756486191397087,1756486191696722,1756486191326012,1756486191692136,117,299635,66372,366124,299621,57848,13,1920,1080,yolov5n,offload
147,4411,,1756486192343785,1756486192343899,1756486192395401,1756486192681703,1756486192327369,1756486192726298,114,286302,112513,398929,286288,58051,11,1920,1080,yolov5n,offload
148,4441,,1756486193344866,1756486193344977,1756486193395913,1756486193686053,1756486193328552,1756486193681206,111,290140,62403,352654,290125,58030,10,1920,1080,yolov5n,offload
149,4471,,1756486194345623,1756486194345740,1756486194397937,1756486194626349,1756486194329427,1756486194671787,117,228412,113831,342360,228399,58188,12,1920,1080,yolov5n,offload
150,4501,,1756486195347216,1756486195347328,1756486195401207,1756486195701404,1756486195330948,1756486195798998,112,300197,167741,468050,300184,57445,9,1920,1080,yolov5n,offload
151,4531,,1756486196350562,1756486196350674,1756486196407655,1756486196693815,1756486196333107,1756486196721630,112,286160,102251,388523,286146,57274,13,1920,1080,yolov5n,offload
152,4561,,1756486197351704,1756486197351821,1756486197406023,1756486197651157,1756486197334822,1756486197744020,117,245134,163947,409198,245120,57263,12,1920,1080,yolov5n,offload
153,4591,,1756486198352370,1756486198352484,1756486198407866,1756486198697595,1756486198336218,1756486198768104,114,289729,142043,431886,289716,57485,10,1920,1080,yolov5n,offload
