sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
4909,27271,,1756499761968948,,,,1756499761928520,1756499765757446,0,0,70806,3828926,3758120,56729,30,1920,1080,yolov5m,local
4965,28951,,1756499765742559,,,,1756499765703465,1756499769520066,0,0,53311,3816601,3763290,57462,32,1920,1080,yolov5m,local
5077,2311,,1756499773287281,,,,1756499773248206,1756499777033052,0,0,27692,3784846,3757154,61314,10,1920,1080,yolov5m,local
5188,5641,,1756499780769954,,,,1756499780729045,1756499784546523,0,0,62830,3817478,3754648,57380,4,1920,1080,yolov5m,local
5300,9001,,1756499788318341,,,,1756499788277845,1756499792056591,0,0,25705,3778746,3753041,56858,3,1920,1080,yolov5m,local
5411,12331,,1756499795798246,,,,1756499795758923,1756499799566777,0,0,52306,3807854,3755548,57307,8,1920,1080,yolov5m,local
5523,15691,,1756499803344044,,,,1756499803304353,1756499807080583,0,0,20511,3776230,3755719,57989,4,1920,1080,yolov5m,local
5578,17341,,1756499807051904,,,,1756499807010793,1756499810837647,0,0,69735,3826854,3757119,59335,5,1920,1080,yolov5m,local
5634,19021,,1756499810823615,,,,1756499810784139,1756499814594738,0,0,50736,3810599,3759863,57842,22,1920,1080,yolov5m,local
5690,20701,,1756499814601515,,,,1756499814561204,1756499818352202,0,0,33873,3790998,3757125,59735,8,1920,1080,yolov5m,local
5746,22381,,1756499818376379,,,,1756499818336668,1756499822112985,0,0,19085,3776317,3757232,59444,4,1920,1080,yolov5m,local
5801,24031,,1756499822085865,,,,1756499822044319,1756499825892347,0,0,96128,3848028,3751900,57906,4,1920,1080,yolov5m,local
5851,25531,,1756499825782676,,,,1756499825413377,1756499829694811,0,0,520630,4281434,3760804,58333,35,1920,1080,yolov5m,local
5969,29071,,1756499833407803,,,,1756499833367907,1756499837146979,0,0,18080,3779072,3760992,57079,25,1920,1080,yolov5m,local
6024,721,,1756499837112667,,,,1756499837072699,1756499840906551,0,0,76229,3833852,3757623,60195,9,1920,1080,yolov5m,local
6080,2401,,1756499840885288,,,,1756499840843580,1756499844658001,0,0,59621,3814421,3754800,63501,7,1920,1080,yolov5m,local
6192,5761,,1756499848433114,,,,1756499848393072,1756499852172635,0,0,19381,3779563,3760182,57182,9,1920,1080,yolov5m,local
6247,7411,,1756499852140640,,,,1756499852100180,1756499855932729,0,0,72386,3832549,3760163,56978,11,1920,1080,yolov5m,local
6303,9091,,1756499855917117,,,,1756499855876838,1756499859682995,0,0,53508,3806157,3752649,58122,3,1920,1080,yolov5m,local
6359,10771,,1756499859688861,,,,1756499859648571,1756499863437931,0,0,34500,3789360,3754860,59574,12,1920,1080,yolov5m,local
6415,12451,,1756499863463037,,,,1756499863421614,1756499867199767,0,0,20555,3778153,3757598,56965,9,1920,1080,yolov5m,local
6526,15781,,1756499870944910,,,,1756499870904573,1756499874698824,0,0,46651,3794251,3747600,59064,6,1920,1080,yolov5m,local
6582,17461,,1756499874720696,,,,1756499874680290,1756499878448752,0,0,19401,3768462,3749061,60269,5,1920,1080,yolov5m,local
6637,19111,,1756499878430383,,,,1756499878385390,1756499882203473,0,0,64184,3818083,3753899,58067,23,1920,1080,yolov5m,local
6693,20791,,1756499882204550,,,,1756499882159217,1756499885956546,0,0,44762,3797329,3752567,58315,17,1920,1080,yolov5m,local
6749,22471,,1756499885974497,,,,1756499885933834,1756499889712648,0,0,25349,3778814,3753465,58688,17,1920,1080,yolov5m,local
6804,24121,,1756499889678842,,,,1756499889637598,1756499893466544,0,0,76962,3828946,3751984,57980,3,1920,1080,yolov5m,local
6972,29161,,1756499900994608,,,,1756499900956862,1756499904742644,0,0,26269,3785782,3759513,56377,35,1920,1080,yolov5m,local
7027,811,,1756499904707342,,,,1756499904662352,1756499908497795,0,0,81945,3835443,3753498,59928,11,1920,1080,yolov5m,local
7195,5851,,1756499916025651,,,,1756499915984898,1756499919760550,0,0,20870,3775652,3754782,57813,7,1920,1080,yolov5m,local
