sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
273,8191,,1756490772431188,,,,1756490772446454,1756490775005324,0,0,803027,2558870,1755843,57851,0,1920,1080,yolov5s,local
275,8251,,1756490774430529,,,,1756490774448476,1756490776759707,0,0,559449,2311231,1751782,57591,7,1920,1080,yolov5s,local
277,8311,,1756490776434602,,,,1756490776451051,1756490778510802,0,0,307974,2059751,1751777,57825,0,1920,1080,yolov5s,local
279,8371,,1756490778435718,,,,1756490778454821,1756490780331045,0,0,124258,1876224,1751966,57954,0,1920,1080,yolov5s,local
280,8401,,1756490779435837,,,,1756490779455234,1756490782072132,0,0,872509,2616898,1744389,58062,0,1920,1080,yolov5s,local
282,8461,,1756490781438343,,,,1756490781457638,1756490783763713,0,0,551120,2306075,1754955,57977,0,1920,1080,yolov5s,local
284,8521,,1756490783440094,,,,1756490783459543,1756490785552955,0,0,338157,2093412,1755255,58134,0,1920,1080,yolov5s,local
286,8581,,1756490785444432,,,,1756490785462929,1756490787294309,0,0,88488,1831380,1742892,58803,0,1920,1080,yolov5s,local
287,8611,,1756490786441738,,,,1756490786463455,1756490789013634,0,0,796260,2550179,1753919,59296,0,1920,1080,yolov5s,local
289,8671,,1756490788501391,,,,1756490788466735,1756490790771989,0,0,550384,2305254,1754870,59577,0,1920,1080,yolov5s,local
291,8731,,1756490790586330,,,,1756490790468556,1756490792515030,0,0,300362,2046474,1746112,59693,0,1920,1080,yolov5s,local
293,8791,,1756490792453191,,,,1756490792471977,1756490794390002,0,0,165791,1918025,1752234,58530,0,1920,1080,yolov5s,local
294,8821,,1756490793454656,,,,1756490793473579,1756490796121093,0,0,891254,2647514,1756260,58128,0,1920,1080,yolov5s,local
296,8881,,1756490795452904,,,,1756490795475187,1756490797771102,0,0,553280,2295915,1742635,58951,0,1920,1080,yolov5s,local
298,8941,,1756490797459319,,,,1756490797478694,1756490799519407,0,0,289400,2040713,1751313,57486,0,1920,1080,yolov5s,local
300,9001,,1756490799464742,,,,1756490799481107,1756490801323276,0,0,89348,1842169,1752821,56858,0,1920,1080,yolov5s,local
301,9031,,1756490800460417,,,,1756490800482934,1756490803064181,0,0,828523,2581247,1752724,57166,0,1920,1080,yolov5s,local
303,9091,,1756490802470816,,,,1756490802486997,1756490804805014,0,0,560565,2318017,1757452,58122,0,1920,1080,yolov5s,local
305,9151,,1756490804468321,,,,1756490804490848,1756490806517336,0,0,294656,2026488,1731832,57804,0,1920,1080,yolov5s,local
307,9211,,1756490806477907,,,,1756490806494183,1756490808286712,0,0,38693,1792529,1753836,57513,0,1920,1080,yolov5s,local
