sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
416,12481,,1756500089252279,1756500089252398,1756500089332548,1756500089610961,1756500089209841,1756500089569491,119,278413,81118,359650,278398,57337,17,1920,1080,yolov5m,offload
420,12601,,1756500089520440,1756500089520557,1756500089611424,1756500089888459,1756500089479707,1756500089846925,117,277035,90066,367218,276994,57050,26,1920,1080,yolov5m,offload
424,12721,,1756500089790850,1756500089790987,1756500089888753,1756500090167328,1756500089748599,1756500090126527,137,278575,99216,377928,278556,57090,20,1920,1080,yolov5m,offload
428,12841,,1756500090061153,1756500090061267,1756500090167920,1756500090441811,1756500090018818,1756500090400401,114,273891,107578,381583,273873,57461,22,1920,1080,yolov5m,offload
432,12961,,1756500090329401,1756500090329523,1756500090442050,1756500090716958,1756500090287135,1756500090675542,122,274908,113377,388407,274890,57679,22,1920,1080,yolov5m,offload
436,13081,,1756500090598824,1756500090598967,1756500090717220,1756500090993180,1756500090556539,1756500090951388,143,275960,118746,394849,275944,57216,19,1920,1080,yolov5m,offload
441,13231,,1756500090936922,1756500090937049,1756500090993536,1756500091269821,1756500090894129,1756500091228092,127,276285,57551,333963,276265,57916,24,1920,1080,yolov5m,offload
445,13351,,1756500091205832,1756500091205963,1756500091270055,1756500091545931,1756500091163885,1756500091504780,131,275876,64888,340895,275857,58774,23,1920,1080,yolov5m,offload
449,13471,,1756500091479141,1756500091479263,1756500091546239,1756500091823382,1756500091433753,1756500091782093,122,277143,71075,348340,277122,58276,26,1920,1080,yolov5m,offload
453,13591,,1756500091746287,1756500091746408,1756500091823693,1756500092101659,1756500091703000,1756500092059981,121,277966,78894,356981,277947,58341,25,1920,1080,yolov5m,offload
457,13711,,1756500092015161,1756500092015281,1756500092101934,1756500092378723,1756500091972304,1756500092337340,120,276789,88127,365036,276770,57633,24,1920,1080,yolov5m,offload
461,13831,,1756500092284953,1756500092285073,1756500092378958,1756500092661699,1756500092242132,1756500092620931,120,282741,95938,378799,282724,57342,23,1920,1080,yolov5m,offload
465,13951,,1756500092554947,1756500092555067,1756500092661938,1756500092940339,1756500092512044,1756500092898793,120,278401,108228,386749,278384,58255,20,1920,1080,yolov5m,offload
470,14101,,1756500092887909,1756500092888034,1756500092940645,1756500093217620,1756500092848591,1756500093176043,125,276975,50352,327452,276954,58714,27,1920,1080,yolov5m,offload
474,14221,,1756500093159950,1756500093160067,1756500093217848,1756500093494604,1756500093117609,1756500093452978,117,276756,58496,335369,276736,58392,27,1920,1080,yolov5m,offload
478,14341,,1756500093430046,1756500093430165,1756500093494912,1756500093771786,1756500093387650,1756500093730158,119,276874,65515,342508,276853,57656,28,1920,1080,yolov5m,offload
482,14461,,1756500093698789,1756500093698926,1756500093772067,1756500094051126,1756500093656412,1756500094010645,137,279059,75037,354233,279040,57780,22,1920,1080,yolov5m,offload
486,14581,,1756500093969768,1756500093969885,1756500094051388,1756500094327534,1756500093926315,1756500094285848,117,276146,83270,359533,276126,58053,24,1920,1080,yolov5m,offload
490,14701,,1756500094238969,1756500094239089,1756500094327810,1756500094605795,1756500094196757,1756500094564668,120,277985,89806,367911,277965,57749,25,1920,1080,yolov5m,offload
494,14821,,1756500094508372,1756500094508503,1756500094606033,1756500094884799,1756500094465940,1756500094844886,131,278766,100049,378946,278746,58086,28,1920,1080,yolov5m,offload
498,14941,,1756500094778309,1756500094778426,1756500094885026,1756500095163287,1756500094735805,1756500095121701,117,278261,107518,385896,278242,58139,25,1920,1080,yolov5m,offload
502,15061,,1756500095044975,1756500095045097,1756500095163522,1756500095440134,1756500095005743,1756500095398578,122,276612,116101,392835,276591,58437,33,1920,1080,yolov5m,offload
507,15211,,1756500095385038,1756500095385169,1756500095440349,1756500095717616,1756500095342193,1756500095676053,131,277267,56462,333860,277246,58344,27,1920,1080,yolov5m,offload
511,15331,,1756500095654600,1756500095654726,1756500095717852,1756500095996360,1756500095612456,1756500095954635,126,278508,63545,342179,278488,58553,26,1920,1080,yolov5m,offload
515,15451,,1756500095924286,1756500095924411,1756500095996691,1756500096274215,1756500095881414,1756500096233018,125,277524,73955,351604,277506,57834,23,1920,1080,yolov5m,offload
519,15571,,1756500096195521,1756500096195646,1756500096274817,1756500096549854,1756500096152797,1756500096508652,125,275037,80693,355855,275018,57272,23,1920,1080,yolov5m,offload
523,15691,,1756500096464013,1756500096464141,1756500096550149,1756500096825397,1756500096421180,1756500096784728,128,275248,88172,363548,275230,57989,23,1920,1080,yolov5m,offload
527,15811,,1756500096734112,1756500096734243,1756500096825648,1756500097100936,1756500096690469,1756500097059626,131,275288,93738,369157,275269,59597,26,1920,1080,yolov5m,offload
531,15931,,1756500097000931,1756500097001059,1756500097101218,1756500097376967,1756500096960850,1756500097335335,128,275749,98608,374485,275728,58857,29,1920,1080,yolov5m,offload
535,16051,,1756500097274350,1756500097274479,1756500097377262,1756500097655508,1756500097230774,1756500097613965,129,278246,104816,383191,278227,58530,22,1920,1080,yolov5m,offload
539,16171,,1756500097541542,1756500097541658,1756500097656055,1756500097931287,1756500097499123,1756500097890012,116,275232,115541,390889,275211,58107,29,1920,1080,yolov5m,offload
544,16321,,1756500097877650,1756500097877771,1756500097931534,1756500098210187,1756500097835391,1756500098170581,121,278653,56416,335190,278633,57735,25,1920,1080,yolov5m,offload
548,16441,,1756500098147420,1756500098147548,1756500098210423,1756500098487313,1756500098104915,1756500098445385,128,276890,63452,340470,276870,58111,29,1920,1080,yolov5m,offload
552,16561,,1756500098417681,1756500098417809,1756500098487899,1756500098765881,1756500098373897,1756500098724356,128,277982,72349,350459,277961,58993,33,1920,1080,yolov5m,offload
556,16681,,1756500098684874,1756500098685004,1756500098766112,1756500099041585,1756500098642467,1756500099000366,130,275473,82296,357899,275452,58806,32,1920,1080,yolov5m,offload
560,16801,,1756500098954787,1756500098954930,1756500099041830,1756500099317873,1756500098912513,1756500099276335,143,276043,87636,363822,276020,59141,33,1920,1080,yolov5m,offload
564,16921,,1756500099224624,1756500099224749,1756500099318300,1756500099593420,1756500099182188,1756500099551983,125,275120,94550,369795,275098,59901,34,1920,1080,yolov5m,offload
568,17041,,1756500099495833,1756500099495965,1756500099593675,1756500099866778,1756500099452463,1756500099825688,132,273103,99990,373225,273082,61266,30,1920,1080,yolov5m,offload
